file,run,family,model,task,trial,round,status,clean,overfit,label,sublabel,rk_label,parse_ok,n_procs,n_call,n_uncall,n_uncall_pair,has_uncall_pair,has_recursion,n_local_arrays,has_history_array,n_local_stacks,has_local_stack_history,n_push,n_pop,n_swap,has_linear_swap,has_modinv,has_inline_uncompute,local_arr_in_entry,n_loops,n_if,loc,parse_fixup
genjanus-ipsjpro26/rabin_karp/20260627_claude_opus_rk_hashgate/trials/rk1d/trial_001_round_00.jan,20260627_claude_opus_rk_hashgate,rk,opus,rk1d,1,0,RUNTIME_ERROR,1,0,recompute,recompute/uncall,recompute,1,3,3,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,7,5,96,0
genjanus-ipsjpro26/rabin_karp/20260627_claude_opus_rk_hashgate/trials/rk1d/trial_001_round_01.jan,20260627_claude_opus_rk_hashgate,rk,opus,rk1d,1,1,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,3,3,3,2,1,0,0,0,0,0,1,0,0,0,0,1,0,7,5,97,0
genjanus-ipsjpro26/rabin_karp/20260627_claude_opus_rk_hashgate/trials/rk1d/trial_001_round_02.jan,20260627_claude_opus_rk_hashgate,rk,opus,rk1d,1,2,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,3,3,3,2,1,0,0,0,0,0,1,0,0,0,0,1,0,7,5,101,0
genjanus-ipsjpro26/rabin_karp/20260627_claude_opus_rk_hashgate/trials/rk1d/trial_001_round_03.jan,20260627_claude_opus_rk_hashgate,rk,opus,rk1d,1,3,SUCCESS,1,0,algebraic-inverse,algebraic/modinv,modinv-roll,1,5,5,5,4,1,0,0,0,0,0,1,0,2,1,1,1,0,9,5,134,0
genjanus-ipsjpro26/rabin_karp/20260627_claude_opus_rk_hashgate/trials/rk2d/trial_001_round_00.jan,20260627_claude_opus_rk_hashgate,rk,opus,rk2d,1,0,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,4,4,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,6,2,75,0
genjanus-ipsjpro26/rabin_karp/20260627_claude_opus_rk_hashgate/trials/rk2d/trial_001_round_01.jan,20260627_claude_opus_rk_hashgate,rk,opus,rk2d,1,1,SUCCESS,1,0,algebraic-inverse,algebraic/modinv,modinv-roll,1,6,7,5,4,1,0,0,0,0,0,2,0,1,0,1,0,0,7,2,91,0
genjanus-ipsjpro26/rabin_karp/20260627_claude_opus_rk_hashgate/trials/rk3/trial_001_round_00.jan,20260627_claude_opus_rk_hashgate,rk,opus,rk3,1,0,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,6,6,3,2,1,0,0,0,0,0,3,0,0,0,0,0,0,9,2,81,0
genjanus-ipsjpro26/rabin_karp/20260627_claude_opus_rk_hashgate/trials/rk3/trial_001_round_01.jan,20260627_claude_opus_rk_hashgate,rk,opus,rk3,1,1,SUCCESS,1,0,algebraic-inverse,algebraic/modinv,modinv-roll,1,8,8,4,3,1,0,0,0,0,0,3,0,1,0,1,0,0,10,3,96,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_001_round_00.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,1,0,RUNTIME_ERROR,1,1,direct,direct,recompute,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,3,85,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_001_round_01.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,1,1,NO_HASH,1,0,direct,direct,recompute,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,4,91,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_001_round_02.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,1,2,SUCCESS,1,0,history,history/array,forward-only,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,13,4,110,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_002_round_00.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,2,0,RUNTIME_ERROR,1,0,algebraic-inverse,algebraic/linear-swap,forward-only,1,5,4,4,4,1,0,5,0,0,0,1,0,1,1,0,1,1,6,4,125,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_002_round_01.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,2,1,RUNTIME_ERROR,1,0,algebraic-inverse,algebraic/linear-swap,forward-only,1,5,4,4,4,1,0,5,0,0,0,1,0,1,1,0,1,1,6,4,127,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_002_round_02.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,2,2,RUNTIME_ERROR,1,0,algebraic-inverse,algebraic/linear-swap,forward-only,1,5,4,4,4,1,0,5,0,0,0,1,0,1,1,0,1,1,6,4,127,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_002_round_03.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,2,3,NO_HASH,1,0,algebraic-inverse,algebraic/linear-swap,forward-only,1,5,4,4,4,1,0,5,0,0,0,1,0,1,1,0,1,1,6,4,129,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_002_round_04.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,2,4,NO_HASH,1,0,algebraic-inverse,algebraic/linear-swap,forward-only,1,5,1,4,1,1,0,5,1,0,0,1,0,2,1,0,1,1,10,5,194,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_002_round_05.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,2,5,SUCCESS,1,0,recompute,recompute/uncall,forward-only,1,5,4,4,4,1,0,4,0,0,0,1,0,4,0,0,0,1,6,5,126,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_003_round_00.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,3,0,SUCCESS,1,0,recompute,recompute/uncall,recompute,1,4,7,3,2,1,1,0,0,0,0,1,0,0,0,0,1,0,2,7,70,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_004_round_00.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,4,0,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,3,3,3,2,1,0,0,0,0,0,1,0,0,0,0,1,0,4,3,67,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_004_round_01.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,4,1,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,4,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,7,5,108,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_004_round_02.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,4,2,RUNTIME_ERROR,1,0,recompute,recompute/uncall,recompute,1,3,3,3,2,1,0,0,0,0,0,1,0,0,0,0,1,0,7,5,109,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_004_round_03.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,4,3,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,3,4,4,2,1,0,0,0,0,0,1,0,0,0,0,1,0,7,5,114,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_004_round_04.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,4,4,RUNTIME_ERROR,1,0,recompute,recompute/uncall,recompute,1,3,3,3,2,1,0,0,0,0,0,1,0,0,0,0,1,0,6,7,109,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_004_round_05.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,4,5,NO_HASH,1,0,history,history/array,forward-only,1,3,3,3,2,1,0,1,1,0,0,2,0,0,0,0,1,1,8,7,141,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_005_round_00.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,5,0,RUNTIME_ERROR,1,1,history,history/array,forward-only,1,5,5,4,3,1,0,3,1,0,0,1,0,0,0,0,1,1,8,3,112,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk1d/trial_005_round_01.jan,20260629_claude_opus_rk_repro,rk,opus,rk1d,5,1,SUCCESS,1,0,history,history/array,forward-only,1,5,5,4,3,1,0,3,1,0,0,1,0,0,0,0,1,1,9,4,123,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_001_round_00.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,1,0,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,3,3,3,2,1,0,0,0,0,0,2,0,0,0,0,0,0,6,3,70,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_001_round_01.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,1,1,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,4,4,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,6,3,72,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_001_round_02.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,1,2,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,3,5,5,2,1,0,0,0,0,0,3,0,0,0,0,0,0,6,3,74,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_001_round_03.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,1,3,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,4,6,6,3,1,0,0,0,0,0,4,0,0,0,0,0,0,6,3,85,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_001_round_04.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,1,4,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,5,8,7,4,1,0,0,0,0,0,2,0,0,0,0,0,0,8,3,107,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_001_round_05.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,1,5,RUNTIME_ERROR,1,0,recompute,recompute/uncall,recompute,1,7,12,10,6,1,0,0,0,0,0,5,0,0,0,0,1,0,10,7,165,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_002_round_00.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,2,0,SUCCESS,1,0,history,history/array,recompute,1,5,6,6,4,1,0,2,1,0,0,2,0,0,0,0,1,0,8,5,123,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_003_round_00.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,3,0,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,3,3,3,2,1,0,0,0,0,0,2,0,0,0,0,1,0,9,4,114,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_003_round_01.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,3,1,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,3,4,4,2,1,0,0,0,0,0,2,0,0,0,0,1,0,9,4,118,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_003_round_02.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,3,2,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,5,7,7,4,1,0,0,0,0,0,2,0,0,0,0,1,0,10,7,139,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_003_round_03.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,3,3,SUCCESS,1,0,history,history/array,forward-only,1,4,5,5,3,1,0,8,1,0,0,2,0,0,0,0,1,1,18,13,249,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_004_round_00.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,4,0,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,4,4,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,6,3,79,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_004_round_01.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,4,1,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,6,6,6,5,1,0,0,0,0,0,2,0,0,0,0,0,0,6,3,91,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_004_round_02.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,4,2,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,6,8,7,4,1,0,0,0,0,0,2,0,0,0,0,0,0,7,3,105,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_004_round_03.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,4,3,SUCCESS,1,0,recompute,recompute/uncall,recompute,1,7,7,7,6,1,0,3,0,0,0,2,0,0,0,0,0,0,7,3,103,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_005_round_00.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,5,0,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,4,4,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,6,3,79,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_005_round_01.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,5,1,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,4,6,6,3,1,0,0,0,0,0,4,0,0,0,0,1,0,6,5,109,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_005_round_02.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,5,2,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,4,6,6,3,1,0,0,0,0,0,2,0,0,0,0,1,0,8,3,108,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_005_round_03.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,5,3,RUNTIME_ERROR,1,1,recompute,recompute/uncall,forward-only,1,7,7,7,6,1,0,2,0,0,0,2,0,0,0,0,1,1,13,4,159,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk2d/trial_005_round_04.jan,20260629_claude_opus_rk_repro,rk,opus,rk2d,5,4,SUCCESS,1,0,recompute,recompute/uncall,forward-only,1,7,8,8,6,1,0,2,0,0,0,2,0,0,0,0,1,1,13,4,164,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_001_round_00.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,1,0,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,5,5,4,3,1,0,0,0,0,0,3,0,0,0,0,0,0,8,3,114,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_001_round_01.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,1,1,RUNTIME_ERROR,1,1,recompute,recompute/uncall,recompute,1,7,11,10,5,1,0,0,0,0,0,3,0,0,0,0,0,0,11,3,159,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_001_round_02.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,1,2,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,7,11,10,5,1,0,0,0,0,0,3,0,0,0,0,0,0,11,3,157,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_001_round_03.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,1,3,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,7,12,9,4,1,1,0,0,0,0,3,0,0,0,0,1,0,9,4,165,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_001_round_04.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,1,4,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,5,13,12,3,1,0,0,0,0,0,3,0,0,0,0,1,0,14,3,199,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_001_round_05.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,1,5,NO_HASH,1,0,history,history/array,forward-only,1,6,14,13,4,1,0,1,1,0,0,3,0,0,0,0,0,1,12,5,191,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_002_round_00.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,2,0,RUNTIME_ERROR,1,0,recompute,recompute/uncall,recompute,1,3,3,3,2,1,0,0,0,0,0,3,0,0,0,0,0,0,9,2,96,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_002_round_01.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,2,1,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,3,3,3,2,1,0,0,0,0,0,3,0,0,0,0,0,0,9,2,105,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_002_round_02.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,2,2,RUNTIME_ERROR,1,0,recompute,recompute/uncall,recompute,1,3,5,5,2,1,0,0,0,0,0,4,0,0,0,0,1,0,9,4,128,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_002_round_03.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,2,3,RUNTIME_ERROR,1,0,recompute,recompute/uncall,recompute,1,3,3,3,2,1,0,0,0,0,0,4,0,0,0,0,1,0,9,4,120,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_002_round_04.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,2,4,RUNTIME_ERROR,1,0,recompute,recompute/uncall,recompute,1,3,3,3,2,1,0,0,0,0,0,4,0,0,0,0,1,0,9,4,120,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_002_round_05.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,2,5,RUNTIME_ERROR,1,0,recompute,recompute/uncall,recompute,1,3,5,5,2,1,0,0,0,0,0,4,0,0,0,0,1,0,9,4,128,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_003_round_00.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,3,0,RUNTIME_ERROR,1,0,recompute,recompute/uncall,recompute,1,3,3,3,2,1,0,0,0,0,0,3,0,0,0,0,1,0,6,3,72,1
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_003_round_01.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,3,1,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,3,3,3,2,1,0,0,0,0,0,3,0,0,0,0,1,0,6,3,76,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_003_round_02.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,3,2,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,5,5,5,4,1,0,0,0,0,0,3,0,0,0,0,1,0,13,3,145,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_003_round_03.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,3,3,RUNTIME_ERROR,1,0,recompute,recompute/uncall,recompute,1,5,6,6,4,1,0,0,0,0,0,3,0,0,0,0,1,0,13,3,152,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_003_round_04.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,3,4,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,6,8,8,5,1,0,0,0,0,0,3,0,0,0,0,1,0,12,3,154,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_003_round_05.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,3,5,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,6,10,10,5,1,0,0,0,0,0,3,0,0,0,0,1,0,10,3,144,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_004_round_00.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,4,0,RUNTIME_ERROR,1,0,recompute,recompute/uncall,recompute,1,3,4,4,2,1,0,0,0,0,0,3,0,0,0,0,1,0,9,3,107,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_004_round_01.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,4,1,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,3,5,5,2,1,0,0,0,0,0,3,0,0,0,0,1,0,9,3,112,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_004_round_02.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,4,2,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,7,9,7,4,1,0,0,0,0,0,3,0,0,0,0,1,0,9,3,130,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_004_round_03.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,4,3,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,4,6,6,3,1,0,0,0,0,0,3,0,0,0,0,1,0,12,4,126,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_004_round_04.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,4,4,NO_HASH,1,0,history,history/array,forward-only,1,5,10,8,3,1,0,1,1,0,0,3,0,0,0,0,1,1,13,6,163,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_004_round_05.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,4,5,WRONG_OUTPUT,1,0,history,history/array,forward-only,1,5,10,8,3,1,0,1,1,0,0,3,0,0,0,0,1,1,13,6,155,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_005_round_00.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,5,0,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,4,4,4,3,1,0,0,0,0,0,3,0,0,0,0,0,0,9,3,92,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_005_round_01.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,5,1,NO_HASH,1,0,recompute,recompute/uncall,recompute,1,4,4,4,3,1,0,0,0,0,0,3,0,0,0,0,0,0,9,3,97,0
genjanus-ipsjpro26/rabin_karp/20260629_claude_opus_rk_repro/trials/rk3/trial_005_round_02.jan,20260629_claude_opus_rk_repro,rk,opus,rk3,5,2,SUCCESS,1,0,recompute,recompute/uncall,recompute,1,6,8,7,4,1,0,0,0,0,0,3,0,0,0,0,0,0,10,4,124,0
genjanus-ipsjpro26/rabin_karp/20260703_claude_fable5_rk/trials/rk1d/trial_001_round_00.jan,20260703_claude_fable5_rk,rk,claude-fable-5,rk1d,1,0,SUCCESS,1,0,recompute,recompute/uncall,recompute,1,4,7,5,2,1,1,0,0,0,0,1,0,0,0,0,1,0,2,8,81,0
genjanus-ipsjpro26/rabin_karp/20260703_claude_fable5_rk/trials/rk1d/trial_002_round_00.jan,20260703_claude_fable5_rk,rk,claude-fable-5,rk1d,2,0,SUCCESS,1,0,recompute,recompute/recursion,recompute,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8,5,93,0
genjanus-ipsjpro26/rabin_karp/20260703_claude_fable5_rk/trials/rk1d/trial_003_round_00.jan,20260703_claude_fable5_rk,rk,claude-fable-5,rk1d,3,0,SUCCESS,1,0,recompute,recompute/uncall,recompute,1,5,8,4,3,1,1,0,0,0,0,1,0,0,0,0,1,0,2,8,81,0
genjanus-ipsjpro26/rabin_karp/20260703_claude_fable5_rk/trials/rk1d/trial_004_round_00.jan,20260703_claude_fable5_rk,rk,claude-fable-5,rk1d,4,0,SUCCESS,1,0,recompute,recompute/uncall,recompute,1,4,7,3,2,1,1,0,0,0,0,1,0,0,0,0,1,0,2,5,57,0
genjanus-ipsjpro26/rabin_karp/20260703_claude_fable5_rk/trials/rk1d/trial_005_round_00.jan,20260703_claude_fable5_rk,rk,claude-fable-5,rk1d,5,0,SUCCESS,1,0,history,history/array,forward-only,1,1,0,0,0,0,0,4,1,0,0,1,0,0,0,0,1,1,11,6,127,0
genjanus-ipsjpro26/rabin_karp/20260703_claude_fable5_rk/trials/rk2d/trial_001_round_00.jan,20260703_claude_fable5_rk,rk,claude-fable-5,rk2d,1,0,SUCCESS,1,0,recompute,recompute/uncall,forward-only,1,3,2,2,2,1,0,7,0,0,0,2,0,0,0,0,0,1,17,6,168,0
genjanus-ipsjpro26/rabin_karp/20260703_claude_fable5_rk/trials/rk2d/trial_002_round_00.jan,20260703_claude_fable5_rk,rk,claude-fable-5,rk2d,2,0,SUCCESS,1,0,history,history/array,forward-only,1,1,0,0,0,0,0,7,1,0,0,2,0,0,0,0,1,1,24,4,175,0
genjanus-ipsjpro26/rabin_karp/20260703_claude_fable5_rk/trials/rk2d/trial_003_round_00.jan,20260703_claude_fable5_rk,rk,claude-fable-5,rk2d,3,0,WRONG_OUTPUT,1,0,recompute,recompute/uncall,forward-only,1,2,1,1,1,1,0,3,0,0,0,2,0,0,0,0,1,1,21,6,204,0
genjanus-ipsjpro26/rabin_karp/20260703_claude_fable5_rk/trials/rk2d/trial_003_round_01.jan,20260703_claude_fable5_rk,rk,claude-fable-5,rk2d,3,1,SUCCESS,1,0,recompute,recompute/uncall,forward-only,1,2,1,1,1,1,0,3,0,0,0,2,0,0,0,0,1,1,21,6,204,0
genjanus-ipsjpro26/rabin_karp/20260703_claude_fable5_rk/trials/rk2d/trial_004_round_00.jan,20260703_claude_fable5_rk,rk,claude-fable-5,rk2d,4,0,SUCCESS,1,0,recompute,recompute/uncall,forward-only,1,5,7,7,4,1,0,6,0,0,0,2,0,0,0,0,1,1,13,5,174,0
genjanus-ipsjpro26/rabin_karp/20260703_claude_fable5_rk/trials/rk2d/trial_005_round_00.jan,20260703_claude_fable5_rk,rk,claude-fable-5,rk2d,5,0,SUCCESS,1,0,history,history/array,forward-only,1,1,0,0,0,0,0,7,1,0,0,2,0,0,0,0,1,1,28,4,219,0
genjanus-ipsjpro26/rabin_karp/20260703_claude_fable5_rk/trials/rk3/trial_001_round_00.jan,20260703_claude_fable5_rk,rk,claude-fable-5,rk3,1,0,RUNTIME_ERROR,1,0,recompute,recompute/uncall,recompute,1,11,27,15,7,1,1,0,0,0,0,3,0,0,0,0,0,0,3,12,262,1
genjanus-ipsjpro26/rabin_karp/20260703_claude_fable5_rk/trials/rk3/trial_001_round_01.jan,20260703_claude_fable5_rk,rk,claude-fable-5,rk3,1,1,SUCCESS,1,0,recompute,recompute/uncall,recompute,1,11,27,15,7,1,1,0,0,0,0,3,0,0,0,0,0,0,3,12,336,0
