file,run,family,model,task,trial,round,status,clean,overfit,label,sublabel,rk_label,parse_ok,n_procs,n_call,n_uncall,n_uncall_pair,has_uncall_pair,has_recursion,n_local_arrays,has_history_array,n_local_stacks,has_local_stack_history,n_push,n_pop,n_swap,has_linear_swap,has_modinv,has_inline_uncompute,local_arr_in_entry,n_loops,n_if,loc,parse_fixup
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p01swap/trial_001_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_swap,1,0,SYNTAX_ERROR,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p01swap/trial_001_round_01.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_swap,1,1,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p01swap/trial_002_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_swap,2,0,SYNTAX_ERROR,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p01swap/trial_002_round_01.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_swap,2,1,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p01swap/trial_003_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_swap,3,0,SYNTAX_ERROR,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p01swap/trial_003_round_01.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_swap,3,1,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p01swap/trial_004_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_swap,4,0,SYNTAX_ERROR,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p01swap/trial_004_round_01.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_swap,4,1,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p01swap/trial_005_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_swap,5,0,SYNTAX_ERROR,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p01swap/trial_005_round_01.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_swap,5,1,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p02swap/trial_001_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_swap,1,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p02swap/trial_002_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_swap,2,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p02swap/trial_003_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_swap,3,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p02swap/trial_004_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_swap,4,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p02swap/trial_005_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_swap,5,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p03cycle3/trial_001_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,1,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p03cycle3/trial_002_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,2,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p03cycle3/trial_003_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,3,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p03cycle3/trial_004_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,4,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p03cycle3/trial_005_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,5,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p04cycle3/trial_001_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,1,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p04cycle3/trial_002_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,2,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p04cycle3/trial_003_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,3,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p04cycle3/trial_004_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,4,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p04cycle3/trial_005_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,5,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p05cycle3/trial_001_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,1,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p05cycle3/trial_002_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,2,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p05cycle3/trial_003_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,3,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p05cycle3/trial_004_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,4,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p05cycle3/trial_005_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,5,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p06cycle3/trial_001_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,1,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p06cycle3/trial_002_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,2,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p06cycle3/trial_003_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,3,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p06cycle3/trial_004_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,4,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p06cycle3/trial_005_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_cycle3,5,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p07flipsign/trial_001_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_flipsign,1,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p07flipsign/trial_002_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_flipsign,2,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p07flipsign/trial_003_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_flipsign,3,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p07flipsign/trial_004_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_flipsign,4,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p07flipsign/trial_005_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_flipsign,5,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p08max2/trial_001_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_max2,1,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p08max2/trial_002_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_max2,2,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p08max2/trial_003_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_max2,3,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p08max2/trial_004_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_max2,4,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p08max2/trial_005_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_max2,5,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p09even/trial_001_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_even,1,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p09even/trial_002_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_even,2,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p09even/trial_003_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_even,3,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p09even/trial_004_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_even,4,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p09even/trial_005_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_even,5,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p10fact/trial_001_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_fact,1,0,SUCCESS,1,0,recompute,recompute/uncall,recompute,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p10fact/trial_002_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_fact,2,0,IRREVERSIBLE,1,0,recompute,recompute/recursion,recompute,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p10fact/trial_002_round_01.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_fact,2,1,SUCCESS,1,0,recompute,recompute/recursion,recompute,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p10fact/trial_003_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_fact,3,0,IRREVERSIBLE,1,0,recompute,recompute/recursion,recompute,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p10fact/trial_003_round_01.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_fact,3,1,SUCCESS,1,0,recompute,recompute/recursion,recompute,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p10fact/trial_004_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_fact,4,0,IRREVERSIBLE,1,0,recompute,recompute/recursion,recompute,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p10fact/trial_004_round_01.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_fact,4,1,SUCCESS,1,0,recompute,recompute/recursion,recompute,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p10fact/trial_005_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_fact,5,0,SUCCESS,1,0,recompute,recompute/recursion,recompute,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p11gcd/trial_001_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_gcd,1,0,SUCCESS,1,0,history,history/array,forward-only,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,4,41,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p11gcd/trial_001_round_01.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_gcd,1,1,RUNTIME_ERROR,1,0,recompute,recompute/uncall,recompute,0,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,35,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p11gcd/trial_002_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_gcd,2,0,SYNTAX_ERROR,1,0,recompute,recompute/recursion,recompute,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p11gcd/trial_002_round_01.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_gcd,2,1,SUCCESS,1,0,recompute,recompute/recursion,recompute,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p11gcd/trial_003_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_gcd,3,0,SUCCESS,1,0,recompute,recompute/recursion,recompute,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p11gcd/trial_003_round_01.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_gcd,3,1,RUNTIME_ERROR,1,0,recompute,recompute/recursion,recompute,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,13,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p11gcd/trial_004_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_gcd,4,0,SYNTAX_ERROR,1,0,recompute,recompute/recursion,recompute,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p11gcd/trial_004_round_01.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_gcd,4,1,SUCCESS,1,0,recompute,recompute/recursion,recompute,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p11gcd/trial_005_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_gcd,5,0,SUCCESS,1,0,recompute,recompute/recursion,recompute,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,13,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p12fibp/trial_001_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_fibp,1,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p12fibp/trial_002_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_fibp,2,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p12fibp/trial_003_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_fibp,3,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,14,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p12fibp/trial_004_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_fibp,4,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,13,0
gen_roopl/runs/20260709_pilot_gemini-3-flash-preview_rooplpp_basic19/trials/p12fibp/trial_005_round_00.rplpp,20260709_pilot_gemini-3-flash-preview_rooplpp_basic19,rooplpp-basic19,gemini-3-flash-preview,p_fibp,5,0,SUCCESS,1,0,direct,direct,recompute,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0
